"trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","isopto","start_time","duration","trialtype","region","notes"
30226903,0.5,0.7,3.5,1,"BotL",NA,"lottery",1.63152,0.549848,6,"win",2,6,243,48,0,6,6.56564,0,0,6,243,1.63152,235629,2228,"2021-07-19 06:54:33.9790",1,8.56573,3,"all","bilateral FOF",NA
30226939,32,0.7,3.5,1,"BotL","BotR","lottery",0.309336,1.18129,0,"lose",3,6,244,48,0,1,6.56534,0,0,0,244,0.309336,235629,2228,"2021-07-19 06:54:50.8237",1,8.56541,3,"all","bilateral FOF",NA
30226959,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.317962,0.797423,42,"win",4,6,245,48,0,1,7.10486,0,0,42,245,0.317962,235629,2228,"2021-07-19 06:55:05.4238",0,NA,NA,NA,"bilateral FOF",NA
30226985,4,0.7,3.5,1,"BotL","BotR","lottery",0.28862,0.478437,48,"win",5,6,246,48,0,1,7.84588,0,0,48,246,0.28862,235629,2228,"2021-07-19 06:55:19.2310",0,NA,NA,NA,"bilateral FOF",NA
30227017,8,0.7,3.5,1,NA,"BotR","surebet",1.07521,1.3776,42,"win",6,6,247,48,0,3,5.34588,0,0,42,247,1.07521,235629,2228,"2021-07-19 06:55:35.7673",1,7.34591,3,"all","bilateral FOF",NA
30227053,4,0.7,3.5,1,"BotL","BotR","lottery",0.390354,14.9686,48,"win",7,6,248,48,0,2,5.43565,0,0,48,248,0.390354,235629,2228,"2021-07-19 06:56:01.5119",0,NA,NA,NA,"bilateral FOF",NA
30258029,4,0.7,3.5,1,"BotL","BotR","lottery",0.256337,2.1039,0,"lose",1,1,1,48,0,1,1,1,0,0,1,0.256337,235815,2225,"2021-07-20 05:47:07.9140",0,NA,NA,NA,"bilateral FOF",NA
30258061,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.262957,8.41714,42,"win",2,1,2,48,0,1,8.30672,0,0,42,2,0.262957,235815,2225,"2021-07-20 05:47:32.7232",1,10.3068,3,"all","bilateral FOF",NA
30258075,32,0.7,3.5,1,"BotL","BotR","lottery",0.193157,0.888464,0,"lose",3,1,3,48,0,1,5.0048,0,0,0,3,0.193157,235815,2225,"2021-07-20 05:47:46.6907",1,7.0049,3,"all","bilateral FOF",NA
30258095,8,0.7,3.5,1,NA,"BotR","surebet",0.802838,1.1825,42,"win",4,1,4,48,0,3,6.32298,0,0,42,4,0.802838,235815,2225,"2021-07-20 05:48:03.7320",0,NA,NA,NA,"bilateral FOF",NA
30258117,4,0.7,3.5,1,"BotL","BotR","surebet",0.263666,0.790208,42,"win",5,1,5,48,0,0,6.28188,0,0,42,5,0.263666,235815,2225,"2021-07-20 05:48:18.8803",1,8.28193,3,"all","bilateral FOF",NA
30258135,4,0.7,3.5,1,NA,"BotR","surebet",0.206639,0.360445,42,"lose",6,1,6,48,0,1,5.74,0,0,42,6,0.206639,235815,2225,"2021-07-20 05:48:32.7719",0,NA,NA,NA,"bilateral FOF",NA
30258159,8,0.7,3.5,1,"BotL","BotR","lottery",0.208202,1.01739,96,"win",7,1,7,48,0,1,9.94772,0,0,96,7,0.208202,235815,2225,"2021-07-20 05:48:50.8546",0,NA,NA,NA,"bilateral FOF",NA
30258185,4,0.7,3.5,1,"BotL","BotR","surebet",0.240162,0.296946,42,"lose",8,1,8,48,0,1,7.15078,0,0,42,8,0.240162,235815,2225,"2021-07-20 05:49:06.5814",1,9.15084,3,"all","bilateral FOF",NA
30258207,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.217777,0.492804,42,"win",9,1,9,48,0,1,5.18006,0,0,42,9,0.217777,235815,2225,"2021-07-20 05:49:20.0203",0,NA,NA,NA,"bilateral FOF",NA
30258231,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.211552,0.788403,42,"lose",10,1,10,48,0,1,9.35837,0,0,42,10,0.211552,235815,2225,"2021-07-20 05:49:37.9689",0,NA,NA,NA,"bilateral FOF",NA
30258259,8,0.7,3.5,1,"BotL","BotR","surebet",0.24268,1.02693,42,"win",11,1,11,48,0,0,6.80809,0,0,42,11,0.24268,235815,2225,"2021-07-20 05:49:53.5086",1,8.8082,3,"all","bilateral FOF",NA
30258293,32,0.7,3.5,1,"BotL","BotR","lottery",0.250334,0.98586,384,"win",12,1,12,48,0,0,8.11588,0,0,384,12,0.250334,235815,2225,"2021-07-20 05:50:09.3443",0,NA,NA,NA,"bilateral FOF",NA
30258317,0.5,0.7,3.5,1,NA,"BotR","surebet",0.235283,0.70879,42,"win",13,1,13,48,0,1,7.77083,0,0,42,13,0.235283,235815,2225,"2021-07-20 05:50:25.9529",0,NA,NA,NA,"bilateral FOF",NA
30258347,32,0.7,3.5,1,"BotL",NA,"lottery",0.242706,0.901422,384,"win",14,1,14,48,0,1,8.4233,0,0,384,14,0.242706,235815,2225,"2021-07-20 05:50:43.6108",0,NA,NA,NA,"bilateral FOF",NA
30258379,16,0.7,3.5,1,"BotL","BotR","lottery",0.23227,4.2534,192,"win",15,1,15,48,1,1,5.05758,0,0,192,15,0.23227,235815,2225,"2021-07-20 05:50:59.1923",0,NA,NA,NA,"bilateral FOF",NA
30258405,8,0.7,3.5,1,"BotL","BotR","lottery",0.260325,0.630781,0,"lose",16,1,16,48,0,1,9.05408,0,0,0,16,0.260325,235815,2225,"2021-07-20 05:51:16.2016",1,11.0542,3,"all","bilateral FOF",NA
30258431,4,0.7,3.5,1,"BotL","BotR","surebet",0.274319,1.4502,42,"win",17,1,17,48,0,1,5.32046,0,0,42,17,0.274319,235815,2225,"2021-07-20 05:51:30.8897",1,7.32054,3,"all","bilateral FOF",NA
30258465,32,0.7,3.5,1,"BotL","BotR","lottery",0.220005,0.604433,0,"lose",18,1,18,48,0,0,9.67942,0,0,0,18,0.220005,235815,2225,"2021-07-20 05:51:48.4344",0,NA,NA,NA,"bilateral FOF",NA
30258493,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.233368,0.976047,42,"win",19,1,19,48,0,1,7.24491,0,0,42,19,0.233368,235815,2225,"2021-07-20 05:52:04.5100",1,9.24504,3,"all","bilateral FOF",NA
30258521,2,0.7,3.5,1,"BotL",NA,"lottery",0.552631,0.797849,24,"win",20,1,20,48,0,1,7.31328,0,0,24,20,0.552631,235815,2225,"2021-07-20 05:52:21.8701",0,NA,NA,NA,"bilateral FOF",NA
30258545,32,0.7,3.5,1,"BotL","BotR","lottery",0.224281,0.762251,384,"win",21,1,21,48,0,1,6.91005,0,0,384,21,0.224281,235815,2225,"2021-07-20 05:52:38.1574",0,NA,NA,NA,"bilateral FOF",NA
30258563,4,0.7,3.5,1,"BotL","BotR","surebet",0.228066,0.678234,42,"win",22,1,22,48,0,1,5.03529,0,0,42,22,0.228066,235815,2225,"2021-07-20 05:52:52.1634",0,NA,NA,NA,"bilateral FOF",NA
30258587,16,0.7,3.5,1,"BotL","BotR","lottery",0.22693,0.658116,0,"lose",23,1,23,48,0,1,9.89945,0,0,0,23,0.22693,235815,2225,"2021-07-20 05:53:10.0364",0,NA,NA,NA,"bilateral FOF",NA
30258605,2,0.7,3.5,1,"BotL","BotR","surebet",0.228712,0.864896,42,"win",24,1,24,48,0,0,5.59945,0,0,42,24,0.228712,235815,2225,"2021-07-20 05:53:24.2840",0,NA,NA,NA,"bilateral FOF",NA
30258627,32,0.7,3.5,1,NA,"BotR","surebet",1.97095,0.520756,42,"win",25,1,25,48,0,5,6.6091,0,0,42,25,1.97095,235815,2225,"2021-07-20 05:53:41.1679",1,8.60919,3,"all","bilateral FOF",NA
30258639,16,0.7,3.5,1,"BotL","BotR","lottery",0.223123,0.932592,192,"win",26,1,26,48,0,1,5.22812,0,0,192,26,0.223123,235815,2225,"2021-07-20 05:53:53.4610",0,NA,NA,NA,"bilateral FOF",NA
30258687,0.5,0.7,3.5,1,"BotL",NA,"lottery",0.544896,0.603079,6,"win",27,1,27,48,0,2,8.90918,1,0,6,27,0.544896,235815,2225,"2021-07-20 05:54:19.0139",0,NA,NA,NA,"bilateral FOF",NA
30258705,16,0.7,3.5,1,NA,"BotR","surebet",0.592503,0.685106,42,"win",28,1,28,48,0,2,7.9879,0,0,42,28,0.592503,235815,2225,"2021-07-20 05:54:35.9665",0,NA,NA,NA,"bilateral FOF",NA
30258719,2,0.7,3.5,1,"BotL","BotR","surebet",0.218925,0.571918,42,"win",29,1,29,48,0,0,7.93838,0,0,42,29,0.218925,235815,2225,"2021-07-20 05:54:52.1792",0,NA,NA,NA,"bilateral FOF",NA
30258739,2,0.7,3.5,1,NA,"BotR","surebet",0.223255,0.788807,42,"lose",30,1,30,48,0,1,9.48679,0,0,42,30,0.223255,235815,2225,"2021-07-20 05:55:10.1894",1,11.4869,3,"all","bilateral FOF",NA
30258761,8,0.7,3.5,1,"BotL","BotR","lottery",0.22539,1.13905,0,"lose",31,1,31,48,0,1,8.15419,0,0,0,31,0.22539,235815,2225,"2021-07-20 05:55:26.7738",1,10.1543,3,"all","bilateral FOF",NA
30258779,2,0.7,3.5,1,"BotL","BotR","surebet",0.207006,0.719081,42,"win",32,1,32,48,0,1,8.68245,0,0,42,32,0.207006,235815,2225,"2021-07-20 05:55:43.9328",0,NA,NA,NA,"bilateral FOF",NA
30258801,4,0.7,3.5,1,"BotL","BotR","surebet",0.275787,0.959165,42,"win",33,1,33,48,0,0,6.96821,0,0,42,33,0.275787,235815,2225,"2021-07-20 05:55:59.7017",1,8.96828,3,"all","bilateral FOF",NA
30258839,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.42734,28.8633,42,"lose",34,1,34,48,0,1,5.44634,0,0,42,34,0.42734,235815,2225,"2021-07-20 05:56:41.9455",1,7.44645,3,"all","bilateral FOF",NA
30258865,2,0.7,3.5,1,"BotL","BotR","surebet",0.284318,14.1287,42,"lose",35,1,35,48,0,1,6.36241,0,0,42,35,0.284318,235815,2225,"2021-07-20 05:57:10.3405",1,8.36246,3,"all","bilateral FOF",NA
30258879,16,0.7,3.5,1,"BotL",NA,"lottery",0.237169,0.894835,0,"lose",36,1,36,48,0,1,5.73547,0,0,0,36,0.237169,235815,2225,"2021-07-20 05:57:24.4020",0,NA,NA,NA,"bilateral FOF",NA
30258899,16,0.7,3.5,1,"BotL","BotR","lottery",0.204507,0.753619,192,"win",37,1,37,48,0,1,9.67026,0,0,192,37,0.204507,235815,2225,"2021-07-20 05:57:41.2924",0,NA,NA,NA,"bilateral FOF",NA
30258929,16,0.7,3.5,1,"BotL","BotR","lottery",0.19125,0.678016,192,"win",38,1,38,48,0,1,9.72545,0,0,192,38,0.19125,235815,2225,"2021-07-20 05:57:58.0210",0,NA,NA,NA,"bilateral FOF",NA
30258955,32,0.7,3.5,1,"BotL","BotR","lottery",0.226574,0.449791,384,"win",39,1,39,48,0,1,7.02174,0,0,384,39,0.226574,235815,2225,"2021-07-20 05:58:14.2347",0,NA,NA,NA,"bilateral FOF",NA
30258981,2,0.7,3.5,1,"BotL","BotR","surebet",0.22314,0.542137,42,"lose",40,1,40,48,0,1,9.93761,0,0,42,40,0.22314,235815,2225,"2021-07-20 05:58:33.4947",0,NA,NA,NA,"bilateral FOF",NA
30259003,8,0.7,3.5,1,"BotL","BotR","surebet",0.279165,7.22589,42,"win",41,1,41,48,0,0,6.39894,0,0,42,41,0.279165,235815,2225,"2021-07-20 05:58:55.3583",0,NA,NA,NA,"bilateral FOF",NA
30259031,32,0.7,3.5,1,"BotL","BotR","lottery",0.740135,1.63932,384,"win",42,1,42,48,0,1,5.31331,0,0,384,42,0.740135,235815,2225,"2021-07-20 05:59:11.4240",1,7.31343,3,"all","bilateral FOF",NA
30259053,4,0.7,3.5,1,"BotL",NA,"lottery",2.55471,3.96604,48,"win",43,1,43,48,0,3,5.14376,0,0,48,43,2.55471,235815,2225,"2021-07-20 05:59:30.6072",1,7.14385,3,"all","bilateral FOF",NA
30259077,2,0.7,3.5,1,"BotL","BotR","surebet",0.215321,0.520483,42,"win",44,1,44,48,0,1,5.09146,0,0,42,44,0.215321,235815,2225,"2021-07-20 05:59:44.0638",0,NA,NA,NA,"bilateral FOF",NA
30259105,8,0.7,3.5,1,"BotL","BotR","lottery",0.256587,4.27241,96,"win",45,1,45,48,0,1,9.41718,0,0,96,45,0.256587,235815,2225,"2021-07-20 06:00:06.3089",0,NA,NA,NA,"bilateral FOF",NA
30259123,16,0.7,3.5,1,"BotL","BotR","lottery",0.253362,0.945492,192,"win",46,1,46,48,0,1,6.22809,0,0,192,46,0.253362,235815,2225,"2021-07-20 06:00:19.8074",1,8.22823,3,"all","bilateral FOF",NA
30259143,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.226935,0.702824,42,"win",47,1,47,48,0,0,8.57557,0,0,42,47,0.226935,235815,2225,"2021-07-20 06:00:35.0646",1,10.5757,3,"all","bilateral FOF",NA
30259159,8,0.7,3.5,1,"BotL",NA,"lottery",0.237557,1.48622,96,"win",48,1,48,48,0,1,6.95476,0,0,96,48,0.237557,235815,2225,"2021-07-20 06:00:49.6882",0,NA,NA,NA,"bilateral FOF",NA
30259179,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.220734,0.317059,42,"win",1,2,49,48,0,1,6.76098,0,0,42,49,0.220734,235815,2225,"2021-07-20 06:01:04.5607",0,NA,NA,NA,"bilateral FOF",NA
30259205,16,0.7,3.5,1,"BotL","BotR","lottery",0.229541,1.19329,192,"win",2,2,50,48,0,1,9.84189,0,0,192,50,0.229541,235815,2225,"2021-07-20 06:01:22.0280",1,11.842,3,"all","bilateral FOF",NA
30259229,2,0.7,3.5,1,"BotL","BotR","surebet",0.251443,0.275989,42,"lose",3,2,51,48,0,1,8.38041,1,0,42,51,0.251443,235815,2225,"2021-07-20 06:01:39.0956",1,10.5973,3,"all","bilateral FOF",NA
30259259,2,0.7,3.5,1,"BotL","BotR","lottery",0.242986,2.48193,0,"lose",4,2,52,48,0,1,5.94432,0,0,0,52,0.242986,235815,2225,"2021-07-20 06:01:55.3159",0,NA,NA,NA,"bilateral FOF",NA
30259287,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.254183,1.13058,42,"win",5,2,53,48,0,1,9.56753,0,0,42,53,0.254183,235815,2225,"2021-07-20 06:02:14.4539",0,NA,NA,NA,"bilateral FOF",NA
30259317,8,0.7,3.5,1,"BotL","BotR","lottery",0.901622,0.4959,96,"win",6,2,54,48,0,2,5.3125,0,0,96,54,0.901622,235815,2225,"2021-07-20 06:02:28.8610",0,NA,NA,NA,"bilateral FOF",NA
30259341,32,0.7,3.5,1,"BotL","BotR","lottery",0.205681,0.781656,384,"win",7,2,55,48,0,1,5.67802,0,0,384,55,0.205681,235815,2225,"2021-07-20 06:02:42.4317",0,NA,NA,NA,"bilateral FOF",NA
30259379,16,0.7,3.5,1,"BotL",NA,"lottery",0.226133,1.67653,192,"win",8,2,56,48,0,1,8.18884,0,0,192,56,0.226133,235815,2225,"2021-07-20 06:03:00.9878",0,NA,NA,NA,"bilateral FOF",NA
30259403,4,0.7,3.5,1,"BotL","BotR","surebet",0.250362,0.53718,42,"win",9,2,57,48,0,1,5.53931,0,0,42,57,0.250362,235815,2225,"2021-07-20 06:03:14.8537",1,7.5394,3,"all","bilateral FOF",NA
30259425,8,0.7,3.5,1,"BotL","BotR","surebet",0.239263,0.851181,42,"lose",10,2,58,48,0,0,5.51265,0,0,42,58,0.239263,235815,2225,"2021-07-20 06:03:26.6160",1,7.51272,3,"all","bilateral FOF",NA
30259459,0.5,0.7,3.5,1,NA,"BotR","surebet",0.264227,7.28658,42,"win",11,2,59,48,0,1,7.98884,0,0,42,59,0.264227,235815,2225,"2021-07-20 06:03:49.9204",0,NA,NA,NA,"bilateral FOF",NA
30259487,8,0.7,3.5,1,"BotL",NA,"lottery",0.238503,0.857129,0,"lose",12,2,60,48,0,1,5.19084,0,0,0,60,0.238503,235815,2225,"2021-07-20 06:04:03.3272",1,7.19096,3,"all","bilateral FOF",NA
30259513,4,0.7,3.5,1,"BotL","BotR","lottery",0.207107,0.863987,48,"win",13,2,61,48,0,1,6.98584,0,0,48,61,0.207107,235815,2225,"2021-07-20 06:04:16.5240",0,NA,NA,NA,"bilateral FOF",NA
30259545,2,0.7,3.5,1,"BotL","BotR","surebet",0.259141,0.778153,42,"win",14,2,62,48,0,1,8.44781,0,0,42,62,0.259141,235815,2225,"2021-07-20 06:04:33.6346",1,10.4479,3,"all","bilateral FOF",NA
30259571,16,0.7,3.5,1,"BotL","BotR","lottery",0.222285,0.680916,192,"win",15,2,63,48,0,0,6.50163,0,0,192,63,0.222285,235815,2225,"2021-07-20 06:04:46.9884",0,NA,NA,NA,"bilateral FOF",NA
30259601,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.236567,0.34642,42,"win",16,2,64,48,0,1,7.54948,0,0,42,64,0.236567,235815,2225,"2021-07-20 06:05:02.6606",0,NA,NA,NA,"bilateral FOF",NA
30259637,8,0.7,3.5,1,NA,"BotR","surebet",0.664404,0.536186,42,"win",17,2,65,48,0,2,6.47369,0,0,42,65,0.664404,235815,2225,"2021-07-20 06:05:17.8908",0,NA,NA,NA,"bilateral FOF",NA
30259663,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.259789,0.298158,42,"win",18,2,66,48,0,1,6.02493,0,0,42,66,0.259789,235815,2225,"2021-07-20 06:05:32.2526",1,8.02505,3,"all","bilateral FOF",NA
30259689,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.252858,0.797164,42,"win",19,2,67,48,0,1,6.40864,0,0,42,67,0.252858,235815,2225,"2021-07-20 06:05:47.4228",0,NA,NA,NA,"bilateral FOF",NA
30259723,2,0.7,3.5,1,NA,"BotR","surebet",0.258116,0.804708,42,"lose",20,2,68,48,0,1,5.38879,0,0,42,68,0.258116,235815,2225,"2021-07-20 06:06:01.4429",0,NA,NA,NA,"bilateral FOF",NA
30259759,4,0.7,3.5,1,"BotL","BotR","lottery",0.202105,1.42517,0,"lose",21,2,69,48,0,1,7.14288,0,0,0,69,0.202105,235815,2225,"2021-07-20 06:06:17.6520",0,NA,NA,NA,"bilateral FOF",NA
30259797,32,0.7,3.5,1,"BotL","BotR","lottery",0.224416,0.702128,384,"win",22,2,70,48,0,1,9.34865,0,0,384,70,0.224416,235815,2225,"2021-07-20 06:06:34.2547",1,11.3488,3,"all","bilateral FOF",NA
30259835,32,0.7,3.5,1,"BotL","BotR","lottery",0.237341,5.88198,384,"win",23,2,71,48,0,1,5.64315,0,0,384,71,0.237341,235815,2225,"2021-07-20 06:06:54.2076",1,7.64321,3,"all","bilateral FOF",NA
30259865,2,0.7,3.5,1,"BotL","BotR","surebet",0.257468,0.248313,42,"win",24,2,72,48,0,1,7.152,0,0,42,72,0.257468,235815,2225,"2021-07-20 06:07:09.4211",0,NA,NA,NA,"bilateral FOF",NA
30259897,32,0.7,3.5,1,"BotL","BotR","lottery",0.239684,1.71955,0,"lose",25,2,73,48,0,1,6.69507,0,0,0,73,0.239684,235815,2225,"2021-07-20 06:07:25.6237",0,NA,NA,NA,"bilateral FOF",NA
30259919,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.260018,0.664488,42,"win",26,2,74,48,0,1,5.49471,0,0,42,74,0.260018,235815,2225,"2021-07-20 06:07:39.9013",0,NA,NA,NA,"bilateral FOF",NA
30259959,2,0.7,3.5,1,"BotL",NA,"lottery",0.449612,2.58111,0,"lose",27,2,75,48,0,1,6.76339,0,0,0,75,0.449612,235815,2225,"2021-07-20 06:07:56.7341",0,NA,NA,NA,"bilateral FOF",NA
30260003,4,0.7,3.5,1,"BotL",NA,"lottery",0.751199,0.921536,48,"win",28,2,76,48,0,3,8.33754,0,0,48,76,0.751199,235815,2225,"2021-07-20 06:08:14.3988",0,NA,NA,NA,"bilateral FOF",NA
30260031,4,0.7,3.5,1,"BotL","BotR","lottery",0.273382,1.33792,48,"win",29,2,77,48,0,1,7.35238,0,0,48,77,0.273382,235815,2225,"2021-07-20 06:08:28.3977",0,NA,NA,NA,"bilateral FOF",NA
30260061,32,0.7,3.5,1,"BotL","BotR","lottery",0.31362,1.12217,384,"win",30,2,78,48,0,0,8.33303,0,0,384,78,0.31362,235815,2225,"2021-07-20 06:08:46.2582",0,NA,NA,NA,"bilateral FOF",NA
30260099,32,0.7,3.5,1,NA,"BotR","surebet",1.78387,1.15601,42,"win",31,2,79,48,0,3,5.46837,0,0,42,79,1.78387,235815,2225,"2021-07-20 06:09:02.8095",1,7.4685,3,"all","bilateral FOF",NA
30260133,4,0.7,3.5,1,NA,"BotR","surebet",0.988492,1.85433,42,"lose",32,2,80,48,0,2,6.2221,0,0,42,80,0.988492,235815,2225,"2021-07-20 06:09:19.9021",0,NA,NA,NA,"bilateral FOF",NA
30260177,8,0.7,3.5,1,"BotL","BotR","lottery",0.24093,12.4028,96,"win",33,2,81,48,0,1,6.19682,0,0,96,81,0.24093,235815,2225,"2021-07-20 06:09:47.7373",1,8.19689,3,"all","bilateral FOF",NA
30260209,8,0.7,3.5,1,"BotL","BotR","lottery",0.213067,0.264293,96,"win",34,2,82,48,0,1,8.17532,0,0,96,82,0.213067,235815,2225,"2021-07-20 06:10:04.1369",0,NA,NA,NA,"bilateral FOF",NA
30260241,16,0.7,3.5,1,NA,"BotR","surebet",2.62688,0.896997,42,"win",35,2,83,48,0,7,7.27005,0,0,42,83,2.62688,235815,2225,"2021-07-20 06:10:22.4960",1,9.27012,3,"all","bilateral FOF",NA
30260269,8,0.7,3.5,1,"BotL","BotR","lottery",0.696909,0.909267,96,"win",36,2,84,48,0,2,6.84916,0,0,96,84,0.696909,235815,2225,"2021-07-20 06:10:36.2610",1,8.84926,3,"all","bilateral FOF",NA
30260301,32,0.7,3.5,1,"BotL","BotR","lottery",0.408223,0.248809,384,"win",37,2,85,48,0,1,7.1753,0,0,384,85,0.408223,235815,2225,"2021-07-20 06:10:50.3146",0,NA,NA,NA,"bilateral FOF",NA
30260351,16,0.7,3.5,1,"BotL","BotR","lottery",0.184525,5.16833,192,"win",38,2,86,48,0,0,9.50708,0,0,192,86,0.184525,235815,2225,"2021-07-20 06:11:12.9785",0,NA,NA,NA,"bilateral FOF",NA
30260443,16,0.7,3.5,1,"BotL","BotR","lottery",0.255941,42.7591,192,"win",39,2,87,48,0,1,8.24413,0,0,192,87,0.255941,235815,2225,"2021-07-20 06:12:10.4062",0,NA,NA,NA,"bilateral FOF",NA
30260473,0.5,0.7,3.5,1,"BotL",NA,"lottery",0.531776,0.899252,6,"win",40,2,88,48,0,1,6.33468,0,0,6,88,0.531776,235815,2225,"2021-07-20 06:12:25.6095",0,NA,NA,NA,"bilateral FOF",NA
30260499,8,0.7,3.5,1,"BotL","BotR","lottery",0.243578,0.409141,96,"win",41,2,89,48,0,0,9.97385,0,0,96,89,0.243578,235815,2225,"2021-07-20 06:12:41.6115",0,NA,NA,NA,"bilateral FOF",NA
30260523,16,0.7,3.5,1,"BotL","BotR","lottery",0.227062,0.919141,192,"win",42,2,90,48,0,1,6.09336,0,0,192,90,0.227062,235815,2225,"2021-07-20 06:12:55.4499",0,NA,NA,NA,"bilateral FOF",NA
30260557,4,0.7,3.5,1,"BotL","BotR","lottery",0.260859,0.943304,48,"win",43,2,91,48,0,1,8.5894,0,0,48,91,0.260859,235815,2225,"2021-07-20 06:13:13.0255",0,NA,NA,NA,"bilateral FOF",NA
30260579,16,0.7,3.5,1,"BotL","BotR","lottery",0.62875,2.41267,192,"win",44,2,92,48,0,1,8.05775,0,0,192,92,0.62875,235815,2225,"2021-07-20 06:13:32.1626",0,NA,NA,NA,"bilateral FOF",NA
30260597,2,0.7,3.5,1,"BotL","BotR","lottery",0.326373,0.867089,24,"win",45,2,93,48,0,1,7.6935,0,0,24,93,0.326373,235815,2225,"2021-07-20 06:13:46.8524",0,NA,NA,NA,"bilateral FOF",NA
30260619,32,0.7,3.5,1,"BotL",NA,"lottery",0.239876,1.76547,384,"win",46,2,94,48,0,1,5.778,0,0,384,94,0.239876,235815,2225,"2021-07-20 06:14:04.1417",1,7.77808,3,"all","bilateral FOF",NA
30260643,2,0.7,3.5,1,"BotL","BotR","surebet",0.257738,0.333524,42,"win",47,2,95,48,0,0,5.97141,0,0,42,95,0.257738,235815,2225,"2021-07-20 06:14:18.5942",0,NA,NA,NA,"bilateral FOF",NA
30261185,4,0.7,3.5,1,"BotL","BotR","violation",NA,300,0,"lose",48,2,96,48,0,NA,7.42811,0,1,0,96,NA,235815,2225,"2021-07-20 06:19:30.0706",0,NA,NA,NA,"bilateral FOF",NA
30261343,4,0.7,3.5,1,"BotL","BotR","lottery",0.401823,83.2008,48,"win",48,2,97,48,0,2,6.79941,0,0,48,97,0.401823,235815,2225,"2021-07-20 06:21:08.1902",0,NA,NA,NA,"bilateral FOF",NA
30261391,2,0.7,3.5,1,"BotL","BotR","surebet",0.25826,10.5309,42,"win",1,3,98,48,0,1,6.75286,0,0,42,98,0.25826,235815,2225,"2021-07-20 06:21:33.7176",1,8.75294,3,"all","bilateral FOF",NA
30261435,32,0.7,3.5,1,NA,"BotR","surebet",1.17361,6.80958,42,"lose",2,3,99,48,0,2,9.54517,0,0,42,99,1.17361,235815,2225,"2021-07-20 06:21:59.1551",0,NA,NA,NA,"bilateral FOF",NA
30261475,32,0.7,3.5,1,"BotL","BotR","lottery",0.269111,1.78452,0,"lose",3,3,100,48,0,1,8.4907,0,0,0,100,0.269111,235815,2225,"2021-07-20 06:22:16.7365",0,NA,NA,NA,"bilateral FOF",NA
30261507,4,0.7,3.5,1,NA,"BotR","surebet",0.713258,0.667149,42,"lose",4,3,101,48,0,2,9.89634,0,0,42,101,0.713258,235815,2225,"2021-07-20 06:22:36.8562",0,NA,NA,NA,"bilateral FOF",NA
30261539,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.305226,1.00153,42,"lose",5,3,102,48,0,1,8.09143,0,0,42,102,0.305226,235815,2225,"2021-07-20 06:22:54.2181",0,NA,NA,NA,"bilateral FOF",NA
30261579,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.271336,0.741249,42,"win",6,3,103,48,0,1,8.00124,0,0,42,103,0.271336,235815,2225,"2021-07-20 06:23:10.9060",0,NA,NA,NA,"bilateral FOF",NA
30261613,8,0.7,3.5,1,"BotL","BotR","lottery",0.263082,0.694144,96,"win",7,3,104,48,0,0,6.67995,2,0,96,104,0.263082,235815,2225,"2021-07-20 06:23:28.5744",0,NA,NA,NA,"bilateral FOF",NA
30261645,16,0.7,3.5,1,"BotL",NA,"lottery",0.685587,1.05124,192,"win",8,3,105,48,0,1,8.15203,0,0,192,105,0.685587,235815,2225,"2021-07-20 06:23:44.3772",0,NA,NA,NA,"bilateral FOF",NA
30261683,0.5,0.7,3.5,1,"BotL","BotR","surebet",0.291766,4.85432,42,"lose",9,3,106,48,0,1,8.41586,0,0,42,106,0.291766,235815,2225,"2021-07-20 06:24:05.5005",0,NA,NA,NA,"bilateral FOF",NA
30261739,4,0.7,3.5,1,"BotL","BotR","lottery",0.26576,14.5646,48,"win",10,3,107,48,0,1,8.31429,0,0,48,107,0.26576,235815,2225,"2021-07-20 06:24:36.9202",0,NA,NA,NA,"bilateral FOF",NA
30261765,16,0.7,3.5,1,NA,"BotR","surebet",1.88184,0.403817,42,"win",11,3,108,48,0,4,7.21342,0,0,42,108,1.88184,235815,2225,"2021-07-20 06:24:54.0591",0,NA,NA,NA,"bilateral FOF",NA
