"","trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","infusion_sessid","region","volume","concentration","drug","cntrl"
"100",23994025,8,0.5,3,1,"BotR","BotL","lottery",0.636470973491669,0.603049993515015,0,"lose",37,1,37,60,0,0,7.06001329421997,0,0,0,37,0.636470973491669,195697,2155,2021-01-13 06:13:43,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"101",23994043,16,0.5,3,1,"BotR","BotL","lottery",0.422778010368347,0.727899014949799,192,"win",38,1,38,60,0,0,8.60896968841553,0,0,192,38,0.422778010368347,195697,2155,2021-01-13 06:13:58,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"102",23994055,4,0.5,3,1,"BotR","BotL","surebet",0.365705996751785,0.588662028312683,36,"win",39,1,39,60,0,0,5.28806066513062,0,0,36,39,0.365705996751785,195697,2155,2021-01-13 06:14:09,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"103",23994069,2,0.5,3,1,"BotR","BotL","surebet",0.557937979698181,4.05599021911621,36,"lose",40,1,40,60,0,1,8.26567459106445,0,0,36,40,0.557937979698181,195697,2155,2021-01-13 06:14:26,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"104",23994139,16,0.5,3,1,"BotR","BotL","surebet",0.654082000255585,42.3021926879883,36,"lose",41,1,41,60,0,0,8.67274951934814,0,0,36,41,0.654082000255585,195697,2155,2021-01-13 06:15:22,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"105",23994147,8,0.5,3,1,"BotR",NA,"lottery",0.548363983631134,0.626374006271362,0,"lose",42,1,42,60,0,0,6.84770488739014,1,0,0,42,0.548363983631134,195697,2155,2021-01-13 06:15:36,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"106",23994183,2,0.5,3,1,"BotR","BotL","surebet",0.504873991012573,29.1978092193604,36,"win",43,1,43,60,0,0,6.67326545715332,0,0,36,43,0.504873991012573,195697,2155,2021-01-13 06:16:18,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"107",23994195,16,0.5,3,1,NA,NA,"right",0.846850991249084,0.574140012264252,72,"win",44,1,44,60,0,1,5.29917430877686,0,0,72,44,0.846850991249084,195697,2155,2021-01-13 06:16:30,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"108",23994205,16,0.5,3,1,"BotR","BotL","surebet",0.903006017208099,0.578342974185944,36,"lose",45,1,45,60,0,1,5.90289402008057,0,0,36,45,0.903006017208099,195697,2155,2021-01-13 06:16:44,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"109",23994219,4,0.5,3,1,"BotR",NA,"lottery",1.79240500926971,1.58421695232391,48,"win",46,1,46,60,0,1,5.78434324264526,1,0,48,46,1.79240500926971,195697,2155,2021-01-13 06:16:59,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"110",23994231,8,0.5,3,1,"BotR","BotL","surebet",0.507490992546082,0.686670005321503,36,"win",47,1,47,60,0,1,8.97509670257568,0,0,36,47,0.507490992546082,195697,2155,2021-01-13 06:17:16,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"111",23994259,16,0.5,3,1,"BotR","BotL","surebet",0.752521991729736,38.9142799377441,36,"lose",48,1,48,60,0,2,8.83814907073975,0,0,36,48,0.752521991729736,195697,2155,2021-01-13 06:18:09,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"112",23994327,8,0.5,3,1,NA,NA,"right",3.5111711025238,126.142234802246,72,"win",49,1,49,60,0,2,8.09245586395264,0,0,72,49,3.5111711025238,195697,2155,2021-01-13 06:20:33,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"113",23994341,32,0.5,3,1,"BotR","BotL","lottery",0.420163005590439,0.855261981487274,384,"win",50,1,50,60,0,0,7.67529535293579,0,0,384,50,0.420163005590439,195697,2155,2021-01-13 06:20:49,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"114",23994367,4,0.5,3,1,"BotR","BotL","surebet",0.566080987453461,7.2299370765686,36,"win",51,1,51,60,0,1,8.93239688873291,0,0,36,51,0.566080987453461,195697,2155,2021-01-13 06:21:10,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"115",23994383,0,0.5,3,1,"BotR","BotL","surebet",0.348443001508713,1.66636598110199,36,"win",52,1,52,60,0,0,5.34149837493896,0,0,36,52,0.348443001508713,195697,2155,2021-01-13 06:21:22,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"116",23994395,32,0.5,3,1,"BotR","BotL","lottery",0.441107988357544,0.995797991752625,384,"win",53,1,53,60,0,0,6.42409038543701,0,0,384,53,0.441107988357544,195697,2155,2021-01-13 06:21:38,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"117",23994415,4,0.5,3,1,NA,"BotL","surebet",0.56173700094223,5.57159185409546,36,"win",54,1,54,60,0,0,5.4143967628479,0,0,36,54,0.56173700094223,195697,2155,2021-01-13 06:21:56,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"118",23994423,4,0.5,3,1,NA,NA,"right",1.42544794082642,0.705434024333954,72,"lose",55,1,55,60,0,2,5.9985237121582,0,0,72,55,1.42544794082642,195697,2155,2021-01-13 06:22:09,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"119",23994441,4,0.5,3,1,"BotR","BotL","surebet",0.668130993843079,0.742066025733948,36,"win",56,1,56,60,0,1,6.10723066329956,0,0,36,56,0.668130993843079,195697,2155,2021-01-13 06:22:21,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"120",23994731,0,0.5,3,1,"BotR","BotL","violation",NA,300.000061035156,0,"lose",57,1,57,60,0,NA,8.37898826599121,0,1,0,57,NA,195697,2155,2021-01-13 06:27:33,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"121",23994817,0,0.5,3,1,"BotR","BotL","surebet",0.690877974033356,124.869483947754,36,"lose",57,1,58,60,0,1,6.23740434646606,0,0,36,58,0.690877974033356,195697,2155,2021-01-13 06:29:49,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"122",23994893,0,0.5,3,1,NA,NA,"right",3.66755104064941,92.9754943847656,72,"win",58,1,59,60,0,3,8.74391269683838,0,0,72,59,3.66755104064941,195697,2155,2021-01-13 06:31:40,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"123",23994947,2,0.5,3,1,"BotR","BotL","surebet",0.469942003488541,75.0897445678711,36,"win",59,1,60,60,0,1,8.60090923309326,0,0,36,60,0.469942003488541,195697,2155,2021-01-13 06:33:09,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"124",23994973,4,0.5,3,1,"BotR","BotL","surebet",1.50001800060272,22.25612449646,36,"win",60,1,61,60,0,1,8.64618492126465,0,0,36,61,1.50001800060272,195697,2155,2021-01-13 06:33:46,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"125",23994989,4,0.5,3,1,"BotR","BotL","surebet",0.539915978908539,10.6860809326172,36,"win",1,2,62,60,0,0,8.61806869506836,0,0,36,62,0.539915978908539,195697,2155,2021-01-13 06:34:11,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"126",23995003,4,0.5,3,1,"BotR",NA,"lottery",0.75587397813797,0.947215020656586,48,"win",2,2,63,60,0,1,8.38106441497803,0,0,48,63,0.75587397813797,195697,2155,2021-01-13 06:34:26,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"127",23995013,0,0.5,3,1,"BotR","BotL","surebet",0.914887011051178,1.14499604701996,36,"lose",3,2,64,60,0,0,8.35045051574707,0,0,36,64,0.914887011051178,195697,2155,2021-01-13 06:34:41,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"128",23995027,8,0.5,3,1,"BotR","BotL","surebet",0.673034012317657,1.38686800003052,36,"lose",4,2,65,60,0,1,7.44972610473633,0,0,36,65,0.673034012317657,195697,2155,2021-01-13 06:34:56,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"129",23995039,16,0.5,3,1,NA,"BotL","surebet",0.497815996408463,0.593366026878357,36,"win",5,2,66,60,0,1,5.1846284866333,0,0,36,66,0.497815996408463,195697,2155,2021-01-13 06:35:07,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"130",23995161,16,0.5,3,1,"BotR","BotL","surebet",0.636322975158691,192.344985961914,36,"win",6,2,67,60,0,1,5.54211664199829,0,0,36,67,0.636322975158691,195697,2155,2021-01-13 06:38:30,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"131",23995185,4,0.5,3,1,"BotR","BotL","surebet",2.12663793563843,15.6052694320679,36,"win",7,2,68,60,0,2,5.46077871322632,0,0,36,68,2.12663793563843,195697,2155,2021-01-13 06:38:58,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"132",23995209,32,0.5,3,1,"BotR","BotL","lottery",2.80570793151855,25.5715217590332,384,"win",8,2,69,60,0,2,7.40993404388428,0,0,384,69,2.80570793151855,195697,2155,2021-01-13 06:39:39,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"133",23995227,4,0.5,3,1,"BotR","BotL","lottery",2.6581130027771,7.30111598968506,0,"lose",9,2,70,60,0,3,8.56988143920898,0,0,0,70,2.6581130027771,195697,2155,2021-01-13 06:40:05,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"134",23995243,2,0.5,3,1,"BotR","BotL","lottery",0.502364993095398,3.48484396934509,0,"lose",10,2,71,60,0,1,7.49709272384644,0,0,0,71,0.502364993095398,195697,2155,2021-01-13 06:40:24,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"135",23995259,16,0.5,3,1,"BotR","BotL","lottery",0.467875987291336,0.506723999977112,192,"win",11,2,72,60,0,0,8.49488067626953,0,0,192,72,0.467875987291336,195697,2155,2021-01-13 06:40:39,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"136",23995273,2,0.5,3,1,NA,"BotL","surebet",0.321788996458054,0.435676991939545,36,"win",12,2,73,60,0,0,8.58881759643555,0,0,36,73,0.321788996458054,195697,2155,2021-01-13 06:40:56,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"137",23995287,16,0.5,3,1,"BotR","BotL","surebet",0.326635003089905,0.804623007774353,36,"win",13,2,74,60,0,0,6.89733266830444,0,0,36,74,0.326635003089905,195697,2155,2021-01-13 06:41:08,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"138",23995395,4,0.5,3,1,"BotR","BotL","surebet",0.649577975273132,134.928771972656,36,"lose",14,2,75,60,0,1,8.61500930786133,0,0,36,75,0.649577975273132,195697,2155,2021-01-13 06:43:37,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"139",23995547,4,0.5,3,1,NA,NA,"right",1.96969997882843,209.379531860352,72,"lose",15,2,76,60,0,1,7.12378978729248,0,0,72,76,1.96969997882843,195697,2155,2021-01-13 06:47:22,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"140",23995571,8,0.5,3,1,"BotR","BotL","surebet",0.479041010141373,26.6077556610107,36,"lose",16,2,77,60,0,0,5.2189998626709,0,0,36,77,0.479041010141373,195697,2155,2021-01-13 06:48:01,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"141",23995579,8,0.5,3,1,"BotR","BotL","surebet",0.59909999370575,0.780748009681702,36,"win",17,2,78,60,0,0,6.26025485992432,0,0,36,78,0.59909999370575,195697,2155,2021-01-13 06:48:13,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"142",23995585,2,0.5,3,1,"BotR",NA,"lottery",0.609930992126465,0.690671980381012,0,"lose",18,2,79,60,0,1,6.26635646820068,0,0,0,79,0.609930992126465,195697,2155,2021-01-13 06:48:27,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"143",23995597,8,0.5,3,1,"BotR","BotL","surebet",6.44605493545532,2.65560293197632,36,"lose",19,2,80,60,0,7,5.20251131057739,0,0,36,80,6.44605493545532,195697,2155,2021-01-13 06:48:47,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"144",23995781,16,0.5,3,1,NA,NA,"right",12.1699256896973,230.517623901367,72,"lose",20,2,81,60,0,10,7.08866786956787,0,0,72,81,12.1699256896973,195697,2155,2021-01-13 06:53:04,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"145",23995799,8,0.5,3,1,"BotR",NA,"lottery",1.68939697742462,0.805884003639221,0,"lose",21,2,82,60,0,1,8.73167705535889,0,0,0,82,1.68939697742462,195697,2155,2021-01-13 06:53:21,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"146",23995825,0,0.5,3,1,"BotR",NA,"lottery",0.604174017906189,11.0209722518921,0,"lose",22,2,83,60,0,0,6.88487195968628,0,0,0,83,0.604174017906189,195697,2155,2021-01-13 06:53:46,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"147",23995867,2,0.5,3,1,"BotR","BotL","surebet",0.361167013645172,52.291431427002,36,"lose",23,2,84,60,0,0,8.17626190185547,0,0,36,84,0.361167013645172,195697,2155,2021-01-13 06:54:52,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"148",23995939,8,0.5,3,1,NA,"BotL","surebet",0.474296987056732,102.655166625977,36,"win",24,2,85,60,0,0,5.36537170410156,0,0,36,85,0.474296987056732,195697,2155,2021-01-13 06:56:45,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"149",23995949,4,0.5,3,1,NA,"BotL","surebet",0.393085986375809,0.837758004665375,36,"win",25,2,86,60,0,0,7.11969089508057,0,0,36,86,0.393085986375809,195697,2155,2021-01-13 06:56:58,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"150",23996053,0,0.5,3,1,NA,NA,"right",11.1699247360229,102.785980224609,72,"win",26,2,87,60,0,15,7.92820024490356,0,0,72,87,11.1699247360229,195697,2155,2021-01-13 06:59:06,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"151",23996081,16,0.5,3,1,NA,NA,"right",13.9819393157959,28.6836051940918,72,"lose",27,2,88,60,0,16,6.9528489112854,0,0,72,88,13.9819393157959,195697,2155,2021-01-13 07:00:00,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"152",23996087,2,0.5,3,1,NA,NA,"right",13.1402196884155,2.86800098419189,72,"win",28,2,89,60,0,15,7.06863832473755,0,0,72,89,13.1402196884155,195697,2155,2021-01-13 07:00:29,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"153",23996111,32,0.5,3,1,NA,NA,"right",8.0841178894043,23.2419395446777,72,"lose",29,2,90,60,0,6,6.19153547286987,0,0,72,90,8.0841178894043,195697,2155,2021-01-13 07:01:12,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"154",23996157,32,0.5,3,1,"BotR","BotL","lottery",0.513894021511078,54.5057907104492,384,"win",30,2,91,60,0,0,8.90002918243408,0,0,384,91,0.513894021511078,195697,2155,2021-01-13 07:02:24,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"155",23996173,8,0.5,3,1,NA,NA,"right",5.38996410369873,9.3745231628418,72,"lose",31,2,92,60,0,6,5.00446128845215,0,0,72,92,5.38996410369873,195697,2155,2021-01-13 07:02:49,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"156",23996187,2,0.5,3,1,"BotR","BotL","surebet",0.676711976528168,4.19143390655518,36,"lose",32,2,93,60,0,1,7.37342882156372,0,0,36,93,0.676711976528168,195697,2155,2021-01-13 07:03:06,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"157",23996201,16,0.5,3,1,"BotR","BotL","lottery",0.479936003684998,2.36867904663086,192,"win",33,2,94,60,0,0,7.25541496276855,0,0,192,94,0.479936003684998,195697,2155,2021-01-13 07:03:23,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"158",23996219,32,0.5,3,1,"BotR","BotL","lottery",0.587617993354797,2.08285093307495,384,"win",34,2,95,60,0,0,6.147705078125,0,0,384,95,0.587617993354797,195697,2155,2021-01-13 07:03:39,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"159",23996235,32,0.5,3,1,"BotR","BotL","lottery",0.519864022731781,4.05423879623413,384,"win",35,2,96,60,0,0,7.62048101425171,0,0,384,96,0.519864022731781,195697,2155,2021-01-13 07:03:59,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"160",23996255,2,0.5,3,1,"BotR","BotL","lottery",0.463164985179901,9.77611923217773,0,"lose",36,2,97,60,0,0,6.45253658294678,0,0,0,97,0.463164985179901,195697,2155,2021-01-13 07:04:22,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"161",23996279,16,0.5,3,1,"BotR",NA,"lottery",0.537310004234314,22.7775707244873,192,"win",37,2,98,60,0,0,5.67272710800171,0,0,192,98,0.537310004234314,195697,2155,2021-01-13 07:04:58,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"162",23996311,0,0.5,3,1,"BotR","BotL","violation",NA,0.91261100769043,0,"win",38,2,99,60,0,NA,8.2453727722168,0,1,0,99,NA,195697,2155,2021-01-13 07:06:11,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"163",23996361,0,0.5,3,1,"BotR","BotL","surebet",0.805154979228973,51.1755981445312,36,"lose",38,2,100,60,0,1,5.79262781143188,0,0,36,100,0.805154979228973,195697,2155,2021-01-13 07:07:13,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"164",23996375,2,0.5,3,1,"BotR","BotL","surebet",0.359266996383667,8.57554912567139,36,"win",39,2,101,60,0,0,6.52408409118652,0,0,36,101,0.359266996383667,195697,2155,2021-01-13 07:07:34,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"165",23996557,4,0.5,3,1,"BotR","BotL","violation",NA,300.000030517578,0,"lose",40,2,102,60,0,NA,5.91268157958984,0,1,0,102,NA,195697,2155,2021-01-13 07:12:43,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"166",23996697,4,0.5,3,1,"BotR","BotL","violation",NA,300.000030517578,0,"lose",40,2,103,60,0,NA,7.26788425445557,0,1,0,103,NA,195697,2155,2021-01-13 07:17:54,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"167",23996795,4,0.5,3,1,"BotR","BotL","violation",NA,300.000030517578,0,"lose",40,2,104,60,0,NA,6.32399034500122,0,1,0,104,NA,195697,2155,2021-01-13 07:23:04,195911,"Right FOF+Right PPC",0.45,2,"Muscimol",1
"168",23992531,4,0.5,3,1,NA,"BotL","surebet",0.314714014530182,12.6521148681641,36,"lose",1,1,1,60,0,1,1,0,0,36,1,0.314714014530182,195681,2156,2021-01-13 05:51:32,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"169",23992547,16,0.5,3,1,NA,NA,"left",2.2300500869751,3.07821106910706,72,"win",2,1,2,60,0,2,8.31487464904785,0,0,72,2,2.2300500869751,195681,2156,2021-01-13 05:51:50,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"170",23992561,16,0.5,3,1,NA,"BotL","surebet",1.10161101818085,1.71173894405365,36,"lose",3,1,3,60,0,2,7.87010526657104,1,0,36,3,1.10161101818085,195681,2156,2021-01-13 05:52:08,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"171",23992579,16,0.5,3,1,NA,"BotL","surebet",0.606227993965149,9.52542114257812,36,"lose",4,1,4,60,0,0,8.18115520477295,0,0,36,4,0.606227993965149,195681,2156,2021-01-13 05:52:31,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"172",23992589,4,0.5,3,1,NA,"BotL","surebet",0.332161009311676,0.61021900177002,36,"win",5,1,5,60,0,1,8.65123081207275,1,0,36,5,0.332161009311676,195681,2156,2021-01-13 05:52:51,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"173",23992599,2,0.5,3,1,NA,NA,"left",2.41291499137878,0.606864988803864,72,"lose",6,1,6,60,0,5,7.39775562286377,0,0,72,6,2.41291499137878,195681,2156,2021-01-13 05:53:07,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"174",23992617,0,0.5,3,1,"BotR",NA,"lottery",0.753859996795654,2.39969992637634,0,"lose",7,1,7,60,0,1,7.32378149032593,1,0,0,7,0.753859996795654,195681,2156,2021-01-13 05:53:25,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"175",23992633,32,0.5,3,1,"BotR","BotL","lottery",0.432134985923767,0.404148995876312,384,"win",8,1,8,60,0,1,8.38032913208008,0,0,384,8,0.432134985923767,195681,2156,2021-01-13 05:53:43,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"176",23992657,32,0.5,3,1,"BotR","BotL","lottery",0.474456995725632,0.702910006046295,0,"lose",9,1,9,60,0,1,6.12334537506104,1,0,0,9,0.474456995725632,195681,2156,2021-01-13 05:54:00,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"177",23992669,2,0.5,3,1,"BotR","BotL","surebet",0.509140014648438,0.34569901227951,36,"lose",10,1,10,60,0,1,5.49512338638306,0,0,36,10,0.509140014648438,195681,2156,2021-01-13 05:54:13,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"178",23992689,0,0.5,3,1,"BotR","BotL","surebet",1.11041498184204,6.24220991134644,36,"lose",11,1,11,60,0,0,6.93586921691895,0,0,36,11,1.11041498184204,195681,2156,2021-01-13 05:54:34,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"179",23992709,0,0.5,3,1,NA,NA,"left",5.10499000549316,1.46815502643585,72,"win",12,1,12,60,0,7,6.788743019104,0,0,72,12,5.10499000549316,195681,2156,2021-01-13 05:54:55,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"180",23992719,32,0.5,3,1,"BotR",NA,"lottery",0.617974996566772,0.462669998407364,0,"lose",13,1,13,60,0,0,6.43432188034058,0,0,0,13,0.617974996566772,195681,2156,2021-01-13 05:55:08,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"181",23992733,8,0.5,3,1,"BotR","BotL","lottery",0.749309003353119,2.88732004165649,96,"win",14,1,14,60,0,0,8.66848373413086,0,0,96,14,0.749309003353119,195681,2156,2021-01-13 05:55:28,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"182",23992745,2,0.5,3,1,"BotR","BotL","surebet",0.483749985694885,0.537348985671997,36,"lose",15,1,15,60,0,2,6.27622938156128,1,0,36,15,0.483749985694885,195681,2156,2021-01-13 05:55:40,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"183",23992761,4,0.5,3,1,NA,"BotL","surebet",0.364610999822617,0.849620997905731,36,"win",16,1,16,60,0,1,8.19170665740967,0,0,36,16,0.364610999822617,195681,2156,2021-01-13 05:55:56,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"184",23992773,2,0.5,3,1,"BotR","BotL","surebet",0.316866010427475,1.48433101177216,36,"lose",17,1,17,60,0,1,5.22840404510498,0,0,36,17,0.316866010427475,195681,2156,2021-01-13 05:56:09,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"185",23992787,32,0.5,3,1,"BotR","BotL","lottery",0.607034027576447,0.427100002765656,0,"lose",18,1,18,60,0,2,8.81658554077148,0,0,0,18,0.607034027576447,195681,2156,2021-01-13 05:56:25,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"186",23992803,8,0.5,3,1,"BotR","BotL","surebet",0.310191988945007,0.580829977989197,36,"lose",19,1,19,60,0,0,5.82461595535278,0,0,36,19,0.310191988945007,195681,2156,2021-01-13 05:56:38,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"187",23992823,2,0.5,3,1,NA,NA,"left",3.69312000274658,0.470288008451462,72,"lose",20,1,20,60,0,5,8.71374797821045,0,0,72,20,3.69312000274658,195681,2156,2021-01-13 05:56:58,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"188",23992833,0,0.5,3,1,"BotR","BotL","surebet",0.554768025875092,0.522020995616913,36,"win",21,1,21,60,0,0,6.7009449005127,0,0,36,21,0.554768025875092,195681,2156,2021-01-13 05:57:12,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"189",23992861,32,0.5,3,1,NA,NA,"left",3.53097295761108,8.3477897644043,72,"lose",22,1,22,60,1,6,6.80541610717773,0,0,72,22,3.53097295761108,195681,2156,2021-01-13 05:57:37,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"190",23992889,0,0.5,3,1,"BotR","BotL","surebet",0.353060007095337,9.28001022338867,36,"win",23,1,23,60,0,1,7.42910480499268,0,0,36,23,0.353060007095337,195681,2156,2021-01-13 05:58:01,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"191",23992911,16,0.5,3,1,"BotR","BotL","lottery",0.383386999368668,1.08698999881744,0,"lose",24,1,24,60,0,1,7.42794942855835,0,0,0,24,0.383386999368668,195681,2156,2021-01-13 05:58:16,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"192",23992937,8,0.5,3,1,"BotR","BotL","surebet",0.814404010772705,0.248529002070427,36,"win",25,1,25,60,0,1,7.51774168014526,0,0,36,25,0.814404010772705,195681,2156,2021-01-13 05:58:33,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"193",23992953,4,0.5,3,1,"BotR","BotL","surebet",0.706435024738312,4.26673984527588,36,"lose",26,1,26,60,0,2,8.05237007141113,0,0,36,26,0.706435024738312,195681,2156,2021-01-13 05:58:52,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"194",23992967,8,0.5,3,1,"BotR","BotL","surebet",0.3887659907341,0.73308002948761,36,"lose",27,1,27,60,0,1,6.33288860321045,0,0,36,27,0.3887659907341,195681,2156,2021-01-13 05:59:06,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"195",23992995,16,0.5,3,1,"BotR","BotL","lottery",0.492924988269806,6.13104915618896,192,"win",28,1,28,60,0,1,7.78044939041138,0,0,192,28,0.492924988269806,195681,2156,2021-01-13 05:59:28,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
"196",23993019,0,0.5,3,1,NA,NA,"left",2.42267107963562,0.501231014728546,72,"lose",29,1,29,60,0,6,6.51194763183594,1,0,72,29,2.42267107963562,195681,2156,2021-01-13 05:59:47,195891,"Left FOF+Left PPC",0.45,2,"Muscimol",1
